id,label_0,label_1,label_2,label_3
100060,0.9998735136550223,0.0001240327698702909,2.42425984791054e-06,2.9315259325472745e-08
100061,0.9990505938455387,0.0009352694001450396,1.4031507675594702e-05,1.052466408240069e-07
100062,0.9996628889747068,0.00033670764519421246,2.888450723398466e-07,1.1453502660348584e-07
100063,2.0165269166018444e-05,5.865893559648199e-08,1.4670644667697306e-06,0.9999783090074315
100064,0.9999417692347989,1.9685765109386056e-05,3.847645026582674e-05,6.854982589392324e-08
100065,0.9999245086788797,7.54375603776408e-05,2.8590494439244405e-08,2.5170248257326518e-08
100066,0.9985853191957321,0.0014102910939874595,3.6866083466783374e-06,7.03101933780346e-07
100067,1.170690320294887e-05,6.058265506798098e-08,0.9999873880717397,8.444424022326257e-07
100068,5.66988552863904e-05,4.334505846150641e-06,0.999938817349759,1.4928910851571887e-07
100069,0.999714060406818,1.5000154811465073e-05,0.00022829903691252455,4.264040145817722e-05
100070,0.9999824877332191,5.693707941308886e-06,1.1662514289105901e-05,1.560445504765688e-07
100071,2.461190362257413e-07,1.2678825012372405e-09,3.44487197298417e-08,0.9999997181643616
100072,0.999503309515546,0.0004964092218391759,2.3941107441377425e-07,4.185154036571854e-08
100073,6.281752573149513e-05,2.4135744090872384e-08,1.0514210151317665e-06,0.9999361069175092
100074,0.9999484008314979,5.1358452299391e-05,2.0542384224362228e-07,3.5292360454689945e-08
100075,1.861272125111026e-05,1.2531569410953754e-06,0.9999798456872109,2.8843459682987523e-07
100076,0.9998715111882405,3.251701645072262e-05,9.596739648780408e-05,4.3988209911949596e-09
100077,7.658452700354456e-05,0.9998857529588921,3.766171667038616e-05,7.974338844296287e-10
100078,1.654794130576941e-07,1.7826472622715242e-09,4.317870643249256e-08,0.9999997895592333
100079,0.9999856876540483,1.1866619598848056e-05,2.43799193423505e-06,7.734418553991664e-09
100080,0.9998689913341208,0.00010876032221055038,6.621582105308666e-06,1.562676156323795e-05
100081,0.9994803229226477,0.0003632718458934636,0.00015580382842256174,6.014030363118001e-07
100082,0.9999429897924493,3.7867360241377265e-05,1.0214092497084074e-05,8.928754812320682e-06
100083,0.9980754437414598,0.0019196971294536008,4.853436128842554e-06,5.692957682161886e-09
100084,6.2895794485136e-05,1.0002596228647379e-06,0.9999360873228975,1.6622994540767133e-08
100085,0.9991040922873783,0.0006583426477643959,0.00023723672455295812,3.2834030439227364e-07
100086,0.986457054191799,0.0011855883760026127,0.012349031058045665,8.326374152649661e-06
100087,0.9999942601400041,5.444902885518126e-06,2.9068498223128745e-07,4.272128156209549e-09
100088,0.9997516277241685,0.00016746806029087441,8.089908751208396e-05,5.128028527112121e-09
100089,3.8338230090688515e-06,9.052144465655847e-09,1.4057705661421024e-06,0.9999947513542804
100090,0.9994461146381048,0.0002783352555403385,0.00026731815875690525,8.231947597986958e-06
100091,0.9999659176063211,3.239835477365512e-05,1.658958299452173e-06,2.5080605847176385e-08
100092,0.9999866449943002,1.3107064894509158e-05,2.2221332315755126e-07,2.572748198612491e-08
100093,0.9984840719373755,0.0011204227727600869,0.0003953662097059948,1.3908015833303503e-07
100094,0.999889482190099,0.00010971427584629371,7.309042053752311e-07,7.262984942412058e-08
100095,4.350003863986856e-06,2.9191833992700974e-07,3.197594420134542e-07,0.9999950383183542
100096,0.9997803259918108,0.0002132213409136323,6.424285638176182e-06,2.8381637387417487e-08
100097,0.9999450241371592,4.767212321394839e-05,7.287212424289697e-06,1.6527202590924278e-08
100098,0.9978819646697842,0.00013862641271842742,0.0019792916454094427,1.1727208810209121e-07
100099,0.9998609223198687,9.20902970911835e-05,4.687031977174638e-05,1.1706326851672959e-07
100100,0.9996589036695147,0.00032417409287343213,1.557535206312669e-05,1.346885548869033e-06
100101,0.9999649534558268,3.419896698882935e-05,8.434410144189232e-07,4.136169962646714e-09
100102,0.9997281167198298,3.678270348815366e-06,0.0002681836829297804,2.132689166053263e-08
100103,0.9965249773018634,0.003471510283613483,3.44315753069475e-06,6.925699230053623e-08
100104,0.9984167187261812,0.0015771241262182302,5.963479572518681e-06,1.9366802804135652e-07
100105,0.9997419048870297,8.089625620629055e-05,0.00017632733248528078,8.715242786726327e-07
100106,4.063836272900981e-07,7.114934479557968e-09,1.579722989841458e-07,0.9999994285291394
100107,0.9990471519299863,8.668513107312416e-06,0.000731349540743021,0.00021283001616340287
100108,0.9998889472313316,1.0768265481085216e-05,0.0001001451923199442,1.3931086751218832e-07
100109,0.9999687367667356,3.5471437614724785e-06,2.5995402165674085e-05,1.7206873372209121e-06
100110,0.09642334418059753,0.9034727245271089,1.6487085346295257e-05,8.744420694726688e-05
100111,3.615660581063527e-06,8.461881017507529e-08,4.739473992172664e-07,0.9999958257732097
100112,4.5737462073626906e-06,6.1733843549080615e-09,1.366543612343357e-07,0.999995283426047
100113,0.9995720302800146,0.00025408353402517884,0.00017360901486952605,2.7717109068356673e-07
100114,0.7689518640000566,0.2281373652097513,0.002878291768239973,3.247902195228434e-05
100115,0.9999459312144081,5.148169559623121e-05,2.5858150578780366e-06,1.2749378422987281e-09
100116,4.4053946711851665e-08,2.2972458172997575e-09,1.1522451287548914e-07,0.9999998384242946
100117,9.45956106227073e-07,1.2726100630408349e-08,4.2420760865026365e-08,0.9999989988970324
100118,0.9973157963160443,0.00010546484210091793,0.0025784194418532547,3.1940000152716924e-07
100119,4.761516439677222e-06,4.864592344719212e-07,0.9999924525168744,2.2995074515704993e-06
100120,5.1078589734026235e-05,4.25798783449296e-09,2.3636010940036754e-07,0.9999486807921688
100121,2.558902560410738e-06,6.056987739725268e-08,0.9999973664535938,1.4073968213156292e-08
100122,0.9959748239594642,0.003986176312291749,2.4721286981690276e-05,1.4278441262372364e-05
100123,0.9977286160068568,0.002172733625316816,9.754808409236287e-05,1.1022837340913587e-06
100124,0.9976051247452389,0.0021364716398919173,0.00024301922553102143,1.5384389338233955e-05
100125,0.9999760661457333,2.3504469404291726e-05,4.168827985406731e-07,1.2502063714143378e-08
100126,0.9998043278779665,0.00019506892443089263,5.935805381282525e-07,9.61706458592589e-09
100127,0.0006781553412807025,4.036184428526704e-06,2.9444778251826415e-05,0.9992883636960389
100128,0.0006269470195915686,0.9993723075181615,7.418926573376075e-07,3.5695896758220986e-09
100129,0.9997097564293258,0.0002853647264014499,4.764760912755661e-06,1.1408336011048287e-07
100130,0.00013475620324060814,1.9223123060295446e-05,0.9998449588000715,1.0618736275829235e-06
100131,1.6502786215408017e-06,1.4962121725852418e-07,1.241398429515375e-07,0.9999980759603183
100132,3.6237427821341854e-06,1.6924984390324353e-07,3.8029792831923024e-07,0.9999958267094456
100133,4.240625072585733e-06,1.869331387459979e-08,4.867404973697302e-07,0.9999952539411161
100134,0.9982978270518684,0.001159174754816002,0.0005419713872169962,1.0268060986101436e-06
100135,0.9986250219729358,0.0013336279483848784,4.134767048447832e-05,2.408194792456686e-09
100136,6.661658235798668e-06,1.4820803371453909e-08,1.3964170012936363e-07,0.9999931838792607
100137,0.9999639366142926,2.0398715937561293e-06,3.3913985697379146e-05,1.0952841618083306e-07
100138,0.9998152390245465,0.00016576026653164014,1.896146052374468e-05,3.924839802175962e-08
100139,1.4448421501608697e-06,1.2282364287538856e-08,9.67435824343014e-08,0.999998446131903
100140,0.9660693722203844,9.131156002049514e-05,0.03228685908141744,0.0015524571381775982
100141,1.1994695288385464e-05,7.674979050958586e-08,1.4826793865977471e-06,0.9999864458755343
100142,0.9999965677268523,1.320923128322389e-06,2.102258204357988e-06,9.091815095141978e-09
100143,0.0119640270618057,0.18012230304915627,7.435882828388841e-06,0.8079062340062096
100144,0.9985881665127925,0.0013469421442402314,6.452028402251677e-05,3.710589445942515e-07
100145,0.9998429734783516,3.687335445069785e-06,0.00015255894907666119,7.80237126685686e-07
100146,0.9999507410273749,4.8916644466794015e-05,2.83124967769889e-07,5.9203190576031286e-08
100147,0.0002191188896720409,5.508805963060794e-07,0.9997802223211405,1.0790859119717663e-07
100148,0.0002725159633467993,2.6030762245080524e-05,0.99969682952959,4.6237448181658194e-06
100149,0.999798325758394,0.00015889387672553558,4.275614113340135e-05,2.422374722161088e-08
100150,0.999995916466616,3.6971511154729618e-06,4.982979584827219e-08,3.365524727178973e-07
100151,2.357566403929853e-05,7.692117413601091e-05,0.9998994979591742,5.202650434612674e-09
100152,0.9999723975111454,1.5909181342595938e-05,1.159892726749078e-05,9.438024463221659e-08
100153,9.554848384951258e-07,2.7038089851382887e-07,4.5545922427656855e-08,0.9999987285883407
100154,0.9995305559200398,0.00046757785653800063,8.0817149132759e-07,1.0580519308774721e-06
100155,1.3058187985679318e-06,7.372489300940434e-09,1.174734863555616e-07,0.9999985693352258
100156,0.9999722395138463,4.57605721513152e-06,2.3067359766450664e-05,1.1706917221762895e-07
100157,0.9997396386433348,0.0002577262366760508,2.6312149602674273e-06,3.905028934682974e-09
100158,0.9981222536229464,0.0016878408599152882,6.653330558318909e-05,0.0001233722115551097
100159,0.9920266677813461,0.0006705766784064059,0.0073017398813462284,1.0156589014268108e-06
100160,0.001333381791750619,0.998662935089704,3.6731875479276706e-06,9.93099745975947e-09
100161,2.9797901246830284e-05,4.5286748578538355e-07,0.9999696248303389,1.2440092846683615e-07
100162,5.06237309415525e-07,1.657047774076026e-09,4.948471599006167e-08,0.9999994426209268
100163,0.9977513457812147,0.002229609655244682,1.891423708005472e-05,1.3032646061310632e-07
100164,0.9998829291848047,8.368412161353944e-06,0.00010813581010851289,5.665929253313191e-07
100165,0.1116997351018488,0.8882960479243536,4.182087001939706e-06,3.488679560146777e-08
100166,0.999968400563092,4.43838747836456e-06,2.157576645068027e-05,5.585282978895226e-06
100167,0.9998899602050055,3.248404819853133e-05,7.7542991798862e-05,1.2754996926828693e-08
100168,0.9998930487161495,6.356381745687055e-05,4.3346486345992316e-05,4.098004756559962e-08
100169,0.9999876892389155,1.149912174770046e-05,8.084982295663173e-07,3.1411072741737778e-09
100170,0.999811369452232,0.00016407961795719518,2.1369305274894303e-05,3.181624535838605e-06
100171,0.9993395621691077,0.0006528207345546266,7.211498680747708e-06,4.055976569574395e-07
100172,0.9954832538044244,0.004513412082662877,3.0781245571556866e-06,2.5598835563046046e-07
100173,0.9999426756194968,4.843959042727854e-05,8.551488203632409e-06,3.333018723196818e-07
100174,0.9997416747808023,4.230334918217485e-06,0.00025402020953395186,7.467474548638609e-08
100175,0.989221487256551,0.010707362782123078,7.0810390677868e-05,3.395706480755903e-07
100176,5.685557198663379e-07,8.065754115813664e-10,1.1539064701491717e-07,0.9999993152470577
100177,3.749895259073432e-05,7.898318243774028e-07,2.385855720990041e-07,0.9999614726300127
100178,0.9989635356326658,6.91846769510319e-05,0.0009670174487180466,2.6224166499259307e-07
100179,0.9999580173894687,8.178605598278599e-06,3.3644802312405374e-05,1.5920262062808335e-07
100180,1.9159051187492242e-07,4.020588429763978e-09,1.3944043970247355e-07,0.9999996649484599
100181,5.300167404171691e-07,1.561740804554607e-08,1.417037195175585e-06,0.9999980373286566
100182,0.9999959999346956,2.3516631927696135e-06,1.6462926354378422e-06,2.10947632668589e-09
100183,0.9998516120441128,3.5179431862207755e-05,0.0001125788790819294,6.296449430364603e-07
100184,0.9993948481546461,0.0006042680710498832,7.679186648529961e-07,1.1585563925530549e-07
100185,0.9998215630325002,3.7947099547550996e-05,0.00014038128377365727,1.0858417837737806e-07
100186,0.9997100044780993,0.00028609542479316846,5.715493905800186e-07,3.328547716871993e-06
100187,9.554009120528421e-05,0.9999025714220233,1.8879788698179472e-06,5.079015934607441e-10
100188,1.2690035348396104e-05,1.4709944393446419e-06,0.9999853534431811,4.855270311529995e-07
100189,0.9999572313993641,1.3672163107897952e-05,2.9024615796672733e-05,7.182173141049276e-08
100190,0.9999433571858422,5.234067769199103e-05,4.299593387891086e-06,2.5430778854692416e-09
100191,0.9997821323181592,0.00021504955391853293,2.8104268038674483e-06,7.701118305095578e-09
100192,0.9994648937736035,0.0005287509788309392,6.339955346588702e-06,1.529221902593563e-08
100193,0.10695193479792905,0.0006082931394330026,0.8924388342596087,9.378030291446923e-07
100194,0.9999487161746196,4.719069634362376e-05,3.936013430530076e-06,1.5711560641722243e-07
100195,0.0007841940894593022,0.9988698914112419,0.00034591250048854224,1.998810259264806e-09
100196,0.9999432540498615,5.359459184223188e-05,3.099904597926103e-06,5.145369839101025e-08
100197,0.999980090393272,1.939283375559841e-05,4.7196504068834637e-07,4.4807931640572916e-08
100198,0.9992912925854329,0.0006280077477303425,8.014111426494106e-05,5.585525719982772e-07
100199,0.9998119956500243,0.00010259212329221724,7.863292322320726e-05,6.779303460342793e-06
100200,0.3852592097287276,0.5765479938848858,0.0381787574210166,1.4038965370110067e-05
100201,0.9984613430778932,0.0015027424426529916,3.479833944448037e-05,1.1161400093103143e-06
100202,2.1955021051797245e-07,5.082032019001658e-09,2.5822437091165728e-08,0.9999997495453204
100203,0.9994196788236126,0.0004728475049829418,0.00010288245639029645,4.591215014263466e-06
100204,3.257109429620471e-05,2.0437829958221645e-06,0.999964858030393,5.270923149578348e-07
100205,6.773365644975136e-07,5.924527596439577e-09,9.545815816636195e-08,0.9999992212807497
100206,2.2428728420106903e-05,5.3726805998271716e-06,0.99997215498393,4.3607049983199225e-08
100207,3.3770230670379106e-07,4.612117145896719e-09,6.421735595597985e-08,0.9999995934682202
100208,0.9999843997010907,1.3287237330291272e-05,1.0098296339908283e-06,1.303231945153314e-06
100209,0.006236444887285263,2.1909630391834632e-05,0.9937414212699529,2.2421236993753684e-07
100210,2.8025730597695444e-05,1.0486501503548981e-06,0.9999708951230424,3.0496209584072225e-08
100211,1.0093068944912984e-07,5.704009197970878e-10,3.819445532872734e-08,0.9999998603044544
100212,5.717583999053365e-05,0.9999425502610316,2.7233471084337836e-07,1.564266968870364e-09
100213,0.9998178710098987,0.00017318774013828708,8.806921205152699e-06,1.3432875791331847e-07
100214,4.506915233121936e-05,0.9999547390611145,1.9106705784711442e-07,7.19496380771056e-10
100215,0.9999719791777923,2.7990013765644198e-05,2.299950547693771e-08,7.80893648823746e-09
100216,0.9985401244381615,0.001449914211212983,9.288443542207057e-06,6.729070833911438e-07
100217,0.9999246729387525,5.605787030443215e-05,1.917956442132674e-05,8.962652171342456e-08
100218,0.9998773798413018,0.00010316426361903666,1.9292757854868925e-05,1.6313722428107232e-07
100219,0.9999583809037607,1.4796996292830836e-05,2.6819142675984598e-05,2.957270545524391e-09
100220,1.8427789116455992e-06,7.646417096004143e-07,0.9999955093745404,1.8832048382989497e-06
100221,0.9994554952235892,0.0005342103861611403,1.0292648040494831e-05,1.742209233747206e-09
100222,0.9908540598155542,0.008249020764610527,0.0008967523545518417,1.670652835658015e-07
100223,0.9999637312860692,2.881223711507913e-05,7.452568989087696e-06,3.907826692497497e-09
100224,0.00016342308044146333,0.9998358616851158,6.91796545442284e-07,2.343789733107885e-08
100225,0.9965285737226125,0.00022878628438446755,0.003231556627332312,1.1083365670777387e-05
100226,0.9990340134938018,2.690814345541439e-05,0.0009352044281743308,3.873934568460844e-06
100227,0.9994783997197754,0.0004676270200469049,5.39607327046971e-05,1.2527473085644241e-08
100228,0.9999751083214996,2.3597481319947485e-05,1.2921760508547766e-06,2.0211296118470713e-09
100229,3.075122708764306e-05,6.750819468508246e-06,0.9999624874224015,1.05310424086631e-08
100230,9.078485761718549e-06,8.253615922699067e-06,0.9999826488685862,1.9029729419672918e-08
100231,0.00012661319775359017,3.9101720157292597e-07,0.9998728244867889,1.7129825582149281e-07
100232,0.9905304673009944,0.009426263731522205,4.320563578874838e-05,6.333169463624938e-08
100233,0.9985716967316891,0.0009892099338602652,0.0004382456027901274,8.477316604139873e-07
100234,0.9997429045845335,0.00025066794086930796,6.137478253008529e-06,2.899963443315007e-07
100235,0.99978746340345,0.00021220053175453657,2.824978847130424e-07,5.3566910636212135e-08
100236,0.999683245400913,0.0003165356289295568,1.7939077618937092e-07,3.957938130384881e-08
100237,5.122495342308551e-07,2.6059217810417216e-09,3.653854497492483e-08,0.999999448605999
100238,0.9989668565813836,0.0010135065062520847,1.665004009894248e-05,2.986872265171217e-06
100239,0.9998460699845054,3.2532330996442094e-05,0.00012130478095304709,9.290354499294398e-08
100240,0.9999357499362743,3.058167698200445e-05,3.338962323844942e-05,2.787635051621497e-07
100241,2.3299337178285904e-05,0.00010067886241750808,0.9998760188180004,2.9824037289311782e-09
100242,0.00011606505824702349,9.098282541468366e-07,0.9998830167486272,8.364871643979337e-09
100243,0.9999747228951026,2.5178100300446292e-05,8.848762090319776e-08,1.0516976004515857e-08
100244,1.564085578054594e-05,1.3448006565260761e-06,0.9999829977179975,1.6625565521893944e-08
100245,0.9989883110390322,0.0006173327555273047,0.0003689180807029019,2.5438124737682924e-05
100246,0.9998832029217833,8.856153481128462e-05,2.8211240494224983e-05,2.430291107553606e-08
100247,0.9967856707622389,0.00011226667716273551,0.003085779155725758,1.6283404872652687e-05
100248,0.999977450629018,1.071273027757028e-05,1.1834604109176451e-05,2.0365953304925847e-09
100249,5.503908838487258e-07,1.8211040343832256e-08,1.1320533842984978e-05,0.9999881108642328
100250,0.9057869710010117,0.08919120812285282,0.004986592612931186,3.52282632042997e-05
100251,0.00012299817659034543,8.135966301212033e-06,0.9998652650867189,3.6007703897112218e-06
100252,9.356022757403473e-07,4.3317952703047917e-08,1.3959050521906647e-06,0.9999976251747194
100253,0.9997554995230248,0.0001750921319189116,6.934999996104375e-05,5.834509512939418e-08
100254,0.9999584704200123,3.786177293269101e-05,3.6479503296033528e-06,1.9856725451185042e-08
100255,0.9996251718366669,0.00017353340744470782,0.00020106827020679226,2.264856815476129e-07
100256,0.9999724916830155,1.1734173958903785e-05,1.557165553133588e-05,2.0248749417102196e-07
100257,0.9991773541471163,0.0008209426814188943,1.6943859417006294e-06,8.785523126088686e-09
100258,0.9998644389742442,8.327908610960744e-05,5.225937594962272e-05,2.2563696601465567e-08
100259,1.82454789464819e-07,1.0105100926287252e-09,1.8422976587732767e-08,0.9999997981117238
100260,1.0749867092424244e-05,5.905898121539479e-06,0.9999833348523504,9.382435678017294e-09
100261,3.074550216383326e-06,2.9332897025711836e-08,2.162738294771395e-08,0.9999968744895036
100262,2.0280311886868769e-07,3.9518106065811724e-10,1.9621683103708408e-08,0.9999997771800169
100263,0.9954250239366198,0.0004609138645696331,0.0038588533056907945,0.0002552088931197632
100264,0.9997892144726936,0.0002009014378757745,8.755490640948981e-06,1.1285987897126097e-06
100265,0.9999868836882326,1.3066484019706061e-05,2.98739446982692e-08,1.9953803002627445e-08
100266,6.615114993467348e-07,8.726145753928564e-09,2.0519539781030293e-09,0.9999993277104009
100267,0.9968779439717528,0.0013676295449481417,0.0014666143138990246,0.0002878121694000999
100268,4.3117180482055755e-07,2.306297071983805e-08,1.262112365503587e-06,0.9999982836528591
100269,0.9999364202766227,2.1450151517820964e-05,3.2297599883258444e-05,9.831971976203043e-06
100270,1.4596491637125368e-05,2.7261070462476374e-08,6.363264209228572e-07,0.9999847399208714
100271,0.999985487506461,1.3344724428776642e-05,1.1669473033425841e-06,8.218069224596646e-10
100272,3.834102532267714e-05,1.9861759230736108e-08,0.00032293752089274346,0.9996387015920254
100273,0.9979965490531117,0.0007900171630460895,0.0010872933435869046,0.00012614044025519215
100274,0.9999837089724458,1.0936105745389282e-05,5.340482214686209e-06,1.4439594211620664e-08
100275,0.9943659740053012,0.005535551262650808,9.838809453065211e-05,8.663751729085995e-08
100276,3.154802140966867e-05,3.9744396745350613e-07,0.9999680478742812,6.660341495361501e-09
100277,0.999971271849345,2.0600309891657426e-05,7.909014064784038e-06,2.188266984250306e-07
100278,0.9999180662838845,6.294578979308747e-05,1.8935479195257816e-05,5.244712727303487e-08
100279,0.9998715687391171,4.9612909755964036e-05,7.81530821821596e-05,6.652689448498789e-07
100280,0.9316920323425828,0.0683070448135206,8.714206071310762e-07,5.142328954612954e-08
100281,0.02290327176062855,0.22161845241240843,7.289399976813328e-06,0.7554709864269863
100282,4.0256692716201015e-07,1.1884445810310725e-07,0.9999994782186115,3.7000326070749203e-10
100283,0.9973222507478503,0.0001248188837721077,0.00010991031026053724,0.002443020058116937
100284,0.999952566391008,8.200743342770695e-06,3.9196615573521575e-05,3.625007559100847e-08
100285,0.9999442670354176,2.181477842526977e-05,3.3636419378824245e-05,2.8176677829054074e-07
100286,1.0915539440221092e-05,3.658764600580728e-06,0.9999854113408422,1.4355117159339893e-08
100287,0.9999576874025294,1.5145864605694445e-05,2.7157842317102987e-05,8.890547870538376e-09
100288,0.9996655779031609,0.0003274373261409146,6.944022289440636e-06,4.0748408707728975e-08
100289,6.625946663309362e-05,6.881309090223971e-06,0.9999267372539142,1.2197036229727708e-07
100290,2.3848910158036877e-06,7.555045325690691e-09,1.0741358369133667e-07,0.9999975001403552
100291,0.9999304708852869,6.931077472673559e-05,1.4745338140574066e-07,7.088660509403364e-08
100292,0.9991352162182181,0.00070539449790099,0.00013838160642579324,2.100767745493622e-05
100293,0.9998168650765695,1.407066520122004e-05,9.746523904466857e-05,7.1599019184441e-05
100294,0.9956628269247414,2.5336321561604458e-06,9.875942605042304e-05,0.004235880017051973
100295,0.9996540748635974,0.00029740867544458095,4.838598954898211e-05,1.30471409095582e-07
100296,0.00015791321137940384,3.9132565794153956e-07,0.9998416911995738,4.263388838878244e-09
100297,0.9999895005165454,6.801663783355871e-06,3.6945310451864614e-06,3.28862608697766e-09
100298,1.9402474336241643e-06,2.4030667313217976e-08,1.97293426829728e-07,0.9999978384284722
100299,0.9999736300204607,8.958771149379754e-06,1.5207729232690143e-05,2.203479157379137e-06
100300,0.9991716510580805,6.705770030508269e-05,0.0007275438644517307,3.374737716259843e-05
100301,0.999946116329955,2.5788766513624408e-05,2.7996855825622207e-05,9.804770580708386e-08
100302,0.9999907030573748,4.591727249138374e-06,4.667558876155246e-06,3.765649982267399e-08
100303,0.9999186192513629,6.985001485824317e-05,1.1070529637224307e-05,4.602041416112116e-07
100304,0.9936950761134783,0.006154392392574365,0.00012055217603639575,2.997931791093559e-05
100305,0.9979498515645924,0.0020463691425810487,3.7442839433524853e-06,3.500888312631302e-08
100306,0.9999858437142339,8.414965556317885e-06,5.68810414643096e-06,5.321606334037981e-08
100307,0.999971635864713,1.0519346184642117e-05,1.7823921816983465e-05,2.08672851316064e-08
100308,0.9999099639141743,8.978083380925067e-05,2.424877606967959e-07,1.2764255726184839e-08
